Statistiche Fantacalcio Stagione 2023 24,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
537,A,A,Sansone,Lecce,1,6,6,0,0,0,0,0,0,0,0,0,0
643,A,A,Defrel,Sassuolo,2,6,6,0,0,0,0,0,0,0,0,0,0
4359,A,Pc,Piccoli,Lecce,5,5.9,5.9,0,0,0,0,0,0,0,0,0,0
5364,A,A,Caso,Frosinone,5,6.1,6.1,0,0,0,0,0,0,1,2,0,0
90,A,Pc,Lasagna,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,A,Pc,Pellegri,Torino,3,5.83,5.67,0,0,0,0,0,0,0,1,0,0
2190,A,Pc,Coda M.,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,A,A,Cancellieri,Empoli,7,5.71,5.71,0,0,0,0,0,0,1,2,0,0
5506,A,A,Ekuban,Genoa,5,6,6,0,0,0,0,0,0,0,0,0,0
5806,A,A,Seck,Torino,5,6,5.9,0,0,0,0,0,0,0,1,0,0
5842,A,Pc,Botheim,Salernitana,5,5.3,5.2,0,0,0,0,0,0,0,1,0,0
247,A,Pc,Pavoletti,Cagliari,5,5.9,5.7,0,0,0,0,0,0,0,2,0,0
6214,A,Pc,Cuni,Frosinone,3,6,6,0,0,0,0,0,0,0,0,0,0
2466,A,Pc,Origi,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,A,Pc,Esposito,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,A,Pc,Van Hooijdonk,Bologna,2,6,6,0,0,0,0,0,0,0,0,0,0
472,A,Pc,Destro,Empoli,3,5.5,5.33,0,0,0,0,0,0,0,1,0,0
5845,A,Pc,Alvarez A.,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,A,A,Kvernadze,Frosinone,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6243,A,Pc,Borrelli,Frosinone,1,6,6,0,0,0,0,0,0,0,0,0,0
6250,A,Pc,Maric,Monza,3,6,6,0,0,0,0,0,0,0,0,0,0
6395,A,Pc,Shpendi S.,Empoli,4,5.88,5.88,0,0,0,0,0,0,0,0,0,0
6425,A,Pc,Ikwuemesi,Salernitana,3,5.67,5.67,0,0,0,0,0,0,0,0,0,0
6427,A,Pc,Stewart,Salernitana,1,6,6,0,0,0,0,0,0,0,0,0,0
6434,A,A,Yildiz,Juventus,1,6,6,0,0,0,0,0,0,0,1,0,0
6490,A,Pc,Cruz,Verona,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
281,A,Pc,Puscas,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,A,Pc,Latte Lath,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,A,A,Ake' M.,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,A,Pc,Kokorin,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,A,A,Braaf,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,A,Pc,Raimondo,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,A,A,Kallon,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,A,Pc,Kaio Jorge,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,A,A,Ceide,Sassuolo,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0
5837,A,Pc,Voelkerling Persson,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
5843,A,A,Valencia D.,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,A,A,Rodriguez P.,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,A,A,Ekong,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6160,A,Pc,Vivaldo,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6242,A,A,Bidaoui,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0
6247,A,Pc,Yalcin,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
6249,A,Pc,Diaw,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0
6418,A,Pc,Burnete,Lecce,1,6,6,0,0,0,0,0,0,0,0,0,0
6419,A,A,Corfitzen,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
