Statistiche Fantacalcio Stagione 2024 25,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
6207,A,W;A,Almqvist,Parma,17,5.91,6.12,1,0,0,0,0,0,1,1,0,0
2061,A,Pc,Simeone,Napoli,12,6,6.33,1,0,0,0,0,0,1,0,0,0
2544,A,Pc,Abraham,Milan,13,5.81,6.19,2,0,0,2,1,1,2,0,0,0
6549,A,W;A,Pierotti,Lecce,19,5.87,6.16,2,0,0,0,0,0,1,3,0,0
6670,A,Pc,Charpentier,Parma,9,6.17,6.67,1,0,0,0,0,0,2,1,0,0
2103,A,Pc,Pellegri,Empoli,9,6.11,6.94,3,0,0,0,0,0,0,3,0,0
5297,A,A,Luvumbo,Cagliari,16,5.88,6.06,1,0,0,0,0,0,1,2,0,0
5500,A,W;A,Cancellieri,Parma,18,5.75,6,2,0,0,0,0,0,0,1,1,0
6439,A,Pc,Cheddira,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6822,A,Pc,Ekhator,Genoa,8,6,6.44,1,0,0,0,0,0,1,1,0,0
6914,A,A,Haj Mohamed,Parma,7,6.07,6.43,1,0,0,0,0,0,0,2,0,0
6628,A,Pc,Taremi,Inter,10,6,6.1,0,0,0,0,0,0,1,0,0,0
6227,A,A,Okafor,Milan,10,5.8,6.1,1,0,0,0,0,0,0,0,0,0
5322,A,W;A,Mihaila,Parma,18,5.75,5.86,0,0,0,0,0,0,3,2,0,0
6213,A,A,Brenner,Udinese,6,5.92,6.75,1,0,0,0,0,0,2,0,0,0
696,A,Pc,Balotelli,Genoa,3,6,5.83,0,0,0,0,0,0,0,2,0,0
5336,A,Pc,Nzola,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,A,A,Ekuban,Genoa,6,5.92,6.42,1,0,0,0,0,0,0,0,0,0
6164,A,Pc,Vitinha O.,Genoa,12,5.83,5.96,0,0,0,0,0,0,2,1,0,0
5734,A,W;A,Soule',Roma,8,5.81,6.12,1,0,0,0,0,0,0,1,0,0
479,A,Pc,Sanabria,Torino,14,5.68,5.86,2,0,0,1,0,1,0,1,0,0
6644,A,Pc,Rocha Livramento,Verona,15,5.7,5.87,1,0,0,0,0,0,1,1,1,0
495,A,A,Correa,Inter,4,6.75,7.88,1,0,0,0,0,0,2,1,0,0
2325,A,A,Karamoh,Torino,10,6,6.1,0,0,0,0,0,0,1,0,0,0
5311,A,Pc,Shomurodov,Roma,4,6.25,7.25,1,0,0,0,0,0,1,1,0,0
186,A,A,Rebic,Lecce,13,5.85,5.88,1,0,0,0,0,0,0,3,1,0
2819,A,Pc,Caputo,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,A,A,Kouame',Fiorentina,14,5.79,5.82,0,0,0,0,0,0,1,1,0,0
4268,A,Pc,Arnautovic,Inter,5,6.1,6.2,0,0,0,0,0,0,1,1,0,0
6001,A,W;A,Banda,Lecce,10,5.9,5.95,0,0,0,0,0,0,1,1,0,0
6653,A,A,Bravo,Udinese,7,6.07,6.36,1,0,0,0,0,0,0,2,0,0
247,A,Pc,Pavoletti,Cagliari,7,5.79,6.07,1,0,0,0,0,0,0,2,0,0
6657,A,Pc,Gabrielloni,Como,3,6.67,7.83,1,0,0,0,0,0,1,1,0,0
4371,A,A,Raspadori,Napoli,6,5.67,6.08,1,0,0,0,0,0,0,1,0,0
1842,A,A,Pierini,Venezia,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6558,A,W;A,Tavsan,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,A,A,Sanchez,Udinese,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6011,A,A,Ekong,Empoli,8,5.94,5.94,0,0,0,0,0,0,0,1,0,0
6827,A,A,Njie,Torino,8,6,5.94,0,0,0,0,0,0,0,1,0,0
4436,A,A,Cambiaghi,Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0
1939,A,Pc,Lapadula,Cagliari,10,5.75,5.7,0,0,0,0,0,0,0,1,0,0
6395,A,A,Shpendi S.,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0
6519,A,Pc,Camarda,Milan,4,5.75,5.75,0,0,0,0,0,0,0,0,0,0
6667,A,A,Benedyczak,Parma,5,5.7,5.7,0,0,0,0,0,0,0,0,0,0
5676,A,A,Success,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6119,A,A,Solbakken,Empoli,13,5.69,5.65,0,0,0,0,0,0,0,1,0,0
6598,A,Pc,Mutandwa,Cagliari,2,6,6,0,0,0,0,0,0,0,0,0,0
6418,A,Pc,Burnete,Lecce,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
6145,A,W;A,Ngonge,Napoli,3,5.83,5.67,0,0,0,0,0,0,0,1,0,0
6668,A,A,Partipilo,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,A,Pc,Gytkjaer,Venezia,6,5.67,5.67,0,0,0,0,0,0,0,0,0,0
306,A,Pc,Cerri,Como,3,5.17,5.17,0,0,0,0,0,0,0,0,0,0
6913,A,A,Lambourde,Verona,2,6.25,7.75,1,0,0,0,0,0,0,1,0,0
6648,A,W;A,Jasim,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6658,A,Pc,Gioacchini,Como,0,0,0,0,0,0,0,0,0,0,0,0,0
6565,A,Pc,Ankeye,Genoa,1,6,6,0,0,0,0,0,0,0,0,0,0
2012,A,Pc,Milik,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,A,Pc,Jovic,Milan,2,5.25,5,0,0,0,0,0,0,0,1,0,0
383,A,Pc,Petagna,Monza,3,5.33,5.17,0,0,0,0,0,0,0,1,0,0
6603,A,A,Joao Costa,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
6635,A,Pc,Pizarro,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,A,Pc,Cruz,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,A,Pc,Raimondo,Venezia,1,6,6,0,0,0,0,0,0,0,0,0,0
6250,A,Pc,Maric,Monza,1,6,6,0,0,0,0,0,0,0,0,0,0
6910,A,A,Kowalski,Parma,0,0,0,0,0,0,0,0,0,0,0,0,0
6912,A,Pc,Vlahovic V.,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0
537,A,A,Sansone,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0
